,Spotify ID,artists_id,track_name,album_name,artists,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
64,4qc0OT1AeohYR82f59ZK01,"1ackd5XprZEkH3McKbQD51,0VZrPa7mWAYXH4CwmYk8Km",Bye,Bye,"Juan Magán,Kidd Keo",2023-03-09,197231,41,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,drill espanol,trap latino,trap triste,urbano espanol,urbano latino",0.693,0.908,7,-3.14,0,0.0355,0.0741,0.0,0.0741,0.577,149.046,4
65,4FAKtPVycI4DxoOHC01YqD,"0eHQ9o50hj6ZDNBt6Ys1sD,2LRoIwlKmHjgvigdNGBHNo",Yandel 150,Resistencia,"Yandel,Feid",2023-01-13,216148,77,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin hip hop,reggaeton,trap latino,urbano latino,colombian pop,pop reggaeton,reggaeton colombiano",0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
66,4jY5SnGbpH6FdGCqVbhOD4,"3ptY5WTxu77JpAQQnHyxEl,7hIqJfRYGBWWT1Qxu6Cpd2",Te Pintaron Pajaritos,Te Pintaron Pajaritos,"Yandar & Yostin,Andy Rivera",2016-12-30,172558,79,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.894,0.858,9,-2.348,1,0.188,0.024,0.0,0.263,0.96,96.065,4
67,6fQ3qQHlrBIgG9gWLBuAVR,"6alFyA4PruPsPkMVpXgKdO,6yjoDMH8bbBaBiK5GxBNUO",Besos de mi boca,Besos de mi boca,"Victor Magan,Vicente el pawer",2024-01-11,212000,30,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,electro latino,0.675,0.694,9,-7.285,0,0.065,0.00583,0.233,0.0676,0.199,119.977,4
68,4rKQ8daoK0aklVptea8A9E,"3bvfu2KAve4lPHrhEFDZna,52iwsT98xCoGgiGntTiR7K",EL TONTO,EL DRAGÓN,"Lola Indigo,Quevedo",2023-04-13,187986,70,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin viral pop,spanish pop,rap canario,trap latino,urbano latino",0.799,0.797,0,-5.365,1,0.0879,0.412,0.0,0.235,0.694,110.015,4
69,2rDZhKnPaPG054ExZ6nXUS,7j6DKwmjbxvpQO8h914uEz,Jordan,Jordan,Ryan Castro,2021-04-30,176142,1,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,trap colombiano,trap latino,urbano latino",0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,4
70,3qZRT8P3XzmoHqkXYCybd4,"7s02NaYKlhBogAMJ94W8CW,1ackd5XprZEkH3McKbQD51",Angelito Sin Alas (feat. Juan Magán) - Remix,Angelito Sin Alas (feat. Juan Magán) - Remix,"DCS,Juan Magán",2012-07-24,205056,55,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"dominican pop,electro bailando,electro latino,spanish pop",0.731,0.91,7,-4.625,1,0.068,0.258,0.0,0.103,0.888,120.031,4
71,5ww2BF9slyYgNOk37BlC4u,0tmwSHipWxN12fsoLcFU3B,La Bachata,La Bachata,Manuel Turizo,2022-05-26,162637,81,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,4
72,5DqUKG3YsYVee5iwZOQaly,2iiGFG3oRgle26obkpuUsy,Cuento Las Horas,Cuento Las Horas,Soqe,2023-06-08,155624,27,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,,0.551,0.513,4,-8.823,0,0.056,0.39,0.0,0.137,0.227,175.9,4
73,0NO2zL0kw8sGGnaMvHKAZF,"1Yj5Xey7kTwvZla8sqdsdE,1bAftSH8umNcGZ0uyV7LMg,2UZIAOlrnyZmyzt1nuXr9y,0rjms710nwQTdrQheXHJfz,2NZD6Gqfk60GEcAAnJKVsR",Marisola - Remix,Marisola (Remix),"Cris Mj,Duki,Nicki Nicole,Standly,Stars Music Chile",2022-12-15,237473,76,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"mambo chileno,trap latino,urbano chileno,urbano latino,argentine hip hop,trap argentino,trap triste,r&b argentino",0.765,0.872,1,-5.863,1,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,4
74,62vDrkBEyJYEOFj1ScBqM7,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7",Sin Pijama,MALA SANTA,"Becky G,NATTI NATASHA",2019-10-18,190160,67,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.788,0.745,11,-4.417,0,0.0447,0.352,4e-05,0.0973,0.79,94.002,4
75,4nrPB8O7Y7wsOCJdgXkthe,"716NhGYqD1jl2wI1Qkgq36,0EmeFodog0BfCgMzAIvKQp","Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53","Bizarrap,Shakira",2023-01-11,214945,80,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,colombian pop,dance pop,latin pop,pop",0.842,0.745,2,-4.231,0,0.0399,0.281,2.61e-05,0.118,0.53,122.06,4
76,2jyFomeu8Xw8dXjbNOuHV4,"2vpwloS2Oqgn4tSxcfVuCq,2iiGFG3oRgle26obkpuUsy",Ley de Atracción,Ley de Atracción,"Marc Magán,Soqe",2023-05-18,212451,28,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,,0.787,0.632,10,-7.281,0,0.0475,0.144,2.29e-05,0.119,0.527,125.033,4
77,4EQOGfssbSpTlV6EZRtrSv,"7iK8PXO48WeuP03g8YR51W,4VMYDCV2IEDYJArk749S6m",ULALA (OOH LA LA),ULALA (OOH LA LA),"Myke Towers,Daddy Yankee",2022-11-24,188009,61,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,trap latino,urbano latino,latin hip hop",0.872,0.681,0,-4.348,0,0.11,0.0462,1.38e-05,0.129,0.481,96.986,4
78,04ndZkbKGthTgYSv3xS7en,7vXDAI8JwjW531ouMGbfcp,Cupido,Cupido,TINI,2023-02-16,174369,75,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin pop,latin viral pop,pop argentino",0.913,0.584,9,-5.263,1,0.223,0.521,5.36e-05,0.307,0.627,119.873,4
79,0iSpFu56t5AW3eMCSG9AaA,"6alFyA4PruPsPkMVpXgKdO,1ackd5XprZEkH3McKbQD51",Como Un Tonto,Como Un Tonto,"Victor Magan,Juan Magán",2023-01-12,171968,30,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop",0.909,0.734,9,-7.697,0,0.0597,0.00181,4.54e-06,0.0907,0.793,127.07,4
80,6WbAhuwE6fCOriBu5786X1,"790FomKkXshlbRYZFtlgla,3m5qlPf2OkihLz3dRYnkPA",CAIRO,CAIRO,"KAROL G,Ovy On The Drums",2022-11-13,201280,67,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,colombian pop",0.951,0.692,5,-4.038,0,0.312,0.472,0.000182,0.0894,0.431,115.047,4
81,0DddndOK6s6sMu06cwNcFM,3hWKGRKwr78bhxvErSJBdu,Superman Sin Capa,Superman Sin Capa,El Super Nuevo,2016-05-22,230280,65,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"dembow,rap dominicano",0.652,0.899,4,-1.76,0,0.238,0.0779,1.62e-05,0.163,0.538,230.07,4
82,4uUG5RXrOk84mYEfFvj3cK,"1Cs0zKBU1kc0i8ypK3B9ai,64M6ah0SkkRsnPGtGiRAbb",I'm Good (Blue),I'm Good (Blue),"David Guetta,Bebe Rexha",2022-08-26,175238,89,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"big room,dance pop,edm,pop,pop dance",0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4
83,2t6IxTASaSFkZEt61tQ6W6,"52iwsT98xCoGgiGntTiR7K,7iK8PXO48WeuP03g8YR51W",PLAYA DEL INGLÉS,PLAYA DEL INGLÉS,"Quevedo,Myke Towers",2022-12-15,237525,66,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"rap canario,trap latino,urbano latino,reggaeton",0.793,0.736,7,-3.254,0,0.0469,0.0822,0.0,0.109,0.656,112.993,4
84,7G74dKxQ4tPCoGBCfdbo9d,"6alFyA4PruPsPkMVpXgKdO,20CqofdJ9L3aGcvuUQZ7vG,3jF75SDeZLJaaFS0kYdnTV,4BnabFEl44SPh57IDk5h5j",Si Tu Boquita Fuera - Villagran 86 - AGA Tech Remix,Si Tu Boquita Fuera - Villagran 86 (AGA Tech Remix),"Victor Magan,Francesc Sentis,Morenito De Fuego,AGA",2022-11-30,209280,29,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,nu-cumbia,techengue",0.843,0.705,5,-5.205,1,0.0782,0.00565,1.22e-05,0.0503,0.466,125.024,4
85,6i1g5ZRmJZAkDwBaUZ3f2i,4axKuDPr6WKcDCyh8vueTY,Caile,L3tra,Luar La L,2020-12-18,141340,70,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"trap latino,urbano latino",0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-06,0.0852,0.461,121.737,3
86,73vIOb4Q7YN6HeJTbscRx5,"6TLwD7HPWuiOzvXEa3oCNe,3t5xRXzsuZmMDkQzgOX35S",Miss You,Miss You,"Oliver Tree,Robin Schulz",2022-08-05,206000,17,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"alternative hip hop,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4
87,61STE395YvHpwWLu0XCKjL,"2vpwloS2Oqgn4tSxcfVuCq,4xg5W9jELgt5ztW1CG3ErP",Icónica,Icónica,"Marc Magán,Young Vene",2023-03-16,208781,27,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,,0.814,0.468,2,-11.905,1,0.252,0.596,0.432,0.112,0.525,122.945,4
88,39N9RPD9MRb5WmoLzNzPeA,"1SupJlEpv7RS2tPNRaHViT,1vyhD5VmyZ7KMfW5gqLgo5",X,X,"Nicky Jam,J Balvin",2018-03-02,173627,3,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin hip hop,reggaeton,trap latino,urbano latino,reggaeton colombiano",0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,0.711,180.073,4
89,5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,DESPECHÁ,DESPECHÁ,ROSALÍA,2022-07-28,157017,75,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"pop,r&b en espanol",0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,4
90,2SDFbkrxwLfKg5u7fGCXmh,1ackd5XprZEkH3McKbQD51,Mal De Amores,The King Is Back,Juan Magán,2013-07-22,169720,52,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop",0.631,0.827,10,-6.677,1,0.119,0.0708,0.0,0.249,0.497,128.19,4
91,2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,84,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
92,5x17YrAwajDUCqB8zT9ElY,"5Y3MV9DZ0d87NnVm56qSY1,7iK8PXO48WeuP03g8YR51W",Traductor,Portales,"Tiago PZK,Myke Towers",2022-07-21,222857,64,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"trap argentino,trap latino,urbano latino,reggaeton",0.845,0.776,11,-3.098,0,0.0488,0.111,0.0321,0.0684,0.528,105.018,4
93,3QHMxEOAGD51PDlbFPHLyJ,4wLXwxDeWQ8mtUIRPxGiD6,Vivir Mi Vida,3.0,Marc Anthony,2013-07-23,252346,78,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin pop,modern salsa,salsa,tropical",0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,4
94,3kkFsO7mJqYK0ilMaOvllM,"1ackd5XprZEkH3McKbQD51,1wzDsC88hQYnT3yWtFQZH8",ODA,ODA,"Juan Magán,David Cuello",2022-12-15,181874,35,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,electro bailando",0.741,0.734,6,-7.485,1,0.0425,0.123,0.0,0.04,0.714,128.023,4
95,63aj87TQG6F3RVO5nbG2VQ,"1vyhD5VmyZ7KMfW5gqLgo5,5he5w2lnU9x7JFhnwcekXX",In Da Getto,In Da Getto,"J Balvin,Skrillex",2021-07-02,131065,68,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,brostep,complextro,edm,electro,pop dance",0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,4
96,0OyHCmkCp2qZJ44ZKB26fX,"1UjxAZqzphB1tsMb1aWBj0,2aiM1OfMODFLUXaQgEVPK1",Si Te Vas / Que Tengo Que Hacer - Original Remix,El Dueño Del Flow (Bonus Track Version),"Omega,Roberto Ferrante",2009-07-28,245066,67,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"rap dominicano,cubaton",0.853,0.689,10,-5.364,0,0.0564,0.0645,2.99e-06,0.0415,0.948,125.01,4
97,6TsVhM8qIkWN5cJVDIVbbz,"1wZtkThiXbVNtj6hee6dz9,7ltDVBr6mKbRvohxheJ9h1",Besos Moja2,La Última Misión,"Wisin & Yandel,ROSALÍA",2022-09-30,229064,1,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,reggaeton,trap latino,urbano latino,pop,r&b en espanol",0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,4
98,7toR0V2tWDjzMPSUOqITjv,"1ackd5XprZEkH3McKbQD51,0odliLZMTk45CEVzF3Zocl,7s02NaYKlhBogAMJ94W8CW",Soy Un Don,Quiero Que Sepas,"Juan Magán,Mozart La Para,DCS",2016-06-24,208226,50,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,dembow,rap dominicano,dominican pop,electro bailando",0.807,0.756,6,-6.542,0,0.151,0.168,0.0,0.0711,0.87,135.041,4
99,4kLLWz7srcuLKA7Et40PQR,1yxSLGMDHlW21z4YXirZDS,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,2009-01-01,289133,82,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"dance pop,pop,pop rap",0.744,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.966,4
100,0EpdLuptraYGFZ6J7HNSLc,"6k8mwkKJKKjBILo7ypBspl,5LeiVcEnsZcwc133TUhJNW",LAS 12,LAS 12,"Ana Mena,Belinda",2022-06-17,165230,63,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"spanish pop,latin arena pop,latin pop,mexican pop",0.784,0.814,6,-2.436,1,0.0464,0.0559,0.0,0.194,0.728,129.96,4
101,6Y0dTkTFAG8ecXhlE1okTB,"6alFyA4PruPsPkMVpXgKdO,2c9FYJIQW7Qj5kfvTlnS1H,49ybX6CCbyhJkBWjZfNc3q",Arriba La Copa,Arriba La Copa,"Victor Magan,Sevasti,Tapo & Raya",2022-12-08,184000,27,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,electro latino,0.717,0.778,7,-5.718,1,0.212,0.0234,0.0,0.066,0.703,126.975,4
102,2TDyyEBasw10wu5Uh94bR1,"1mcTU81TzQhprhouKaTkpq,0GgyFUpOyzWDRDqx8FCTDN",PUNTO 40,PUNTO 40,"Rauw Alejandro,Baby Rasta",2022-09-22,190654,66,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.857,0.829,0,-0.484,1,0.0842,0.00112,0.015,0.255,0.208,106.993,4
103,1zsPaEkglFvxjAhrM8yhpr,"1i8SpTcr7yvPOmcqrbnVXY,2LRoIwlKmHjgvigdNGBHNo",Hey Mor,OzuTochi,"Ozuna,Feid",2022-10-07,196600,82,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"puerto rican pop,reggaeton,trap latino,urbano latino,colombian pop,pop reggaeton,reggaeton colombiano",0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
104,1mNJT19BzMjOoUrxSUp0xi,"1ackd5XprZEkH3McKbQD51,1d6dwipPrsFSJVmFTTdFSS,7s02NaYKlhBogAMJ94W8CW",Vuelve,The King Is Back (#LatinIBIZAte),"Juan Magán,Paulina Rubio,DCS",2015-10-16,213240,0,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,latin arena pop,latin pop,mexican pop,dominican pop,electro bailando",0.655,0.69,5,-6.513,1,0.0383,0.641,0.0,0.0909,0.938,174.089,4
105,0OTNHGKcqQbk51bOYe462Y,"768O5GliF0bqscyghggrbE,4yxLYO2imECxGYTTV7RQKb",ULTRA SOLO,ULTRA SOLO,"Polimá Westcoast,Pailita",2022-02-14,227220,70,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"trap chileno,trap triste,urbano chileno,drill chileno,urbano latino",0.802,0.846,1,-4.495,1,0.207,0.233,1.92e-05,0.114,0.26,109.982,4
106,5QQKWOwPjG9vcDBTQ5Hv5Q,"5wbf52LA6kcaboHSN6NEF1,7FNnA9vBm6EKceENgCGRMb,4sbXXFzEWJY2zsZjelerjX,1etNnR2SdlelBQAICa2Q5m,1SupJlEpv7RS2tPNRaHViT","DANÇARINA (feat. Nicky Jam, MC Pedrinho) - Remix","DANÇARINA (feat. Nicky Jam, MC Pedrinho) [Remix]","PEDRO SAMPAIO,Anitta,Dadju,Mc Pedrinho,Nicky Jam",2022-06-10,212000,65,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"funk carioca,funk rj,funk pop,pagode baiano,pop,pop nacional,french hip hop,pop urbaine,r&b francais,funk mtg,funk paulista,latin hip hop,reggaeton,trap latino,urbano latino",0.763,0.669,9,-4.402,0,0.0651,0.156,0.0,0.0867,0.609,135.028,4
107,6stWVqWxtPPednHy1mzoOz,"2CCgb0KApjfQDuTppovpf8,20fLTbSref8bRqtfD82pSo",Tigini (Remix),Tigini (Remix),"Rvfv,Kikimoteleba",2022-05-20,175555,64,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino,rap ivoire",0.782,0.655,6,-5.971,0,0.0566,0.377,0.00134,0.0749,0.662,135.018,4
108,3g8QriMzqwzXjAPCuZ8LFA,"1ackd5XprZEkH3McKbQD51,0z4gvV4rjIZ9wHck67ucSV",Nadie Como Tú,Nadie Como Tú,"Juan Magán,Akon",2022-11-03,186290,34,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,dance pop",0.841,0.71,5,-6.875,0,0.0784,0.25,9.58e-06,0.0796,0.714,124.086,4
109,6ojZtz3sZr6ynvejLOqgCj,"5Y3MV9DZ0d87NnVm56qSY1,1i8SpTcr7yvPOmcqrbnVXY",Nos Comemos (feat. Ozuna),Nos Comemos (feat. Ozuna),"Tiago PZK,Ozuna",2022-06-02,191086,61,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"trap argentino,trap latino,urbano latino,puerto rican pop,reggaeton",0.827,0.819,6,-3.701,1,0.052,0.1,0.0,0.089,0.562,92.017,4
110,5R2hNuiiwnKVAUNktF9j2Y,"7dL0nOHwnSAsNAwpkPSGWP,7eLcDZDYHXZCebtQmVFL25",mariposas,mariposas,"sangiovanni,Aitana",2022-06-02,154000,67,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"italian pop,latin talent show,latin viral pop,spanish pop",0.692,0.75,0,-4.328,0,0.0411,0.145,0.0,0.133,0.443,120.037,4
111,30C35SeFTeCE4XXoG1uGnW,"30HlKUFTsqlFQsPfyv2yuM,1ackd5XprZEkH3McKbQD51",Alegría,Alegría,"Danny Romero,Juan Magán",2022-06-23,179173,35,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro bailando,electro latino,spanish pop",0.792,0.802,10,-7.341,0,0.0818,0.0579,0.0,0.0974,0.952,144.935,4
112,7Dk8r4VR5NoveUvTiCKEXC,28gNT5KBp7IjEOQoevXf9N,Pegao,Pegao,Camilo,2022-05-19,160733,62,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"colombian pop,latin pop,latin viral pop,reggaeton colombiano",0.807,0.499,1,-4.733,0,0.0616,0.162,0.0,0.104,0.867,90.037,4
113,0hEo6W4qyMTdOWiJQnZoDv,2vpwloS2Oqgn4tSxcfVuCq,Olvido,Olvido,Marc Magán,2023-06-01,156639,25,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,,0.798,0.581,10,-7.859,0,0.0525,0.0522,0.0,0.125,0.673,122.021,4
114,1m69ELEgE6k5ZWsap40ozt,1i8SpTcr7yvPOmcqrbnVXY,Se Preparó,Odisea,Ozuna,2017-08-25,188080,79,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,4
115,1Y62KpDaP5MEL43ZcI6IaG,"52iwsT98xCoGgiGntTiR7K,3m5qlPf2OkihLz3dRYnkPA",SIN SEÑAL,SIN SEÑAL,"Quevedo,Ovy On The Drums",2022-07-22,185084,65,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"rap canario,trap latino,urbano latino,colombian pop,reggaeton colombiano",0.822,0.851,11,-3.314,0,0.0422,0.333,0.00792,0.105,0.749,117.992,4
116,7dSZ6zGTQx66c2GF91xCrb,790FomKkXshlbRYZFtlgla,PROVENZA,PROVENZA,KAROL G,2022-04-22,210200,75,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4
117,16bgfF8mKkMUoINYv2RPFm,"1ackd5XprZEkH3McKbQD51,1wzDsC88hQYnT3yWtFQZH8",PEM,PEM,"Juan Magán,David Cuello",2023-01-26,158671,30,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,electro bailando",0.711,0.561,11,-6.828,1,0.0374,0.00462,0.0,0.228,0.763,127.962,4
118,2rurDawMfoKP4uHyb2kJBt,"0EmeFodog0BfCgMzAIvKQp,1mcTU81TzQhprhouKaTkpq",Te Felicito,Te Felicito,"Shakira,Rauw Alejandro",2022-04-21,172235,74,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"colombian pop,dance pop,latin pop,pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,4
119,3Tu7uWBecS6GsLsL8UONKn,"0TnOYISbd1XYRBk9myaseg,2L8yW8GIoirHEdeW4bWQXq",Don't Stop the Party (feat. TJR),Global Warming: Meltdown (Deluxe Version),"Pitbull,TJR",2012,206120,67,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"dance pop,miami hip hop,pop,dutch house,edm,electro house,melbourne bounce,moombahton,progressive electro house,uk garage",0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,4
120,7JN7WZG1TiUk97JN3YFBVI,1ackd5XprZEkH3McKbQD51,DOSE,DOSE,Juan Magán,2022-08-25,183797,29,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop",0.791,0.677,9,-4.149,0,0.0347,0.0374,8.57e-05,0.051,0.815,127.992,4
121,6DoL1yYIwEW7VZMRaJhoJI,"0qTZZWLzuD59Un5r1speHm,2R21vXR83lH98kGeO99Y66,37230BxxYs9ksS7OkZw3IU,12vb80Km0Ew53ABfJOepVz",La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),"Chris Jedi,Anuel AA,Chencho Corleone,Ñengo Flow",2022-05-20,254920,74,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"reggaeton,trap latino,urbano latino,reggaeton flow,trap boricua",0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4
122,3h043RAJ7tKaG1HDFeet6w,"5U5wYVqrbD6J8SK4kNhau4,23TFHmajVfBtlRx5MXqgoz,2CCgb0KApjfQDuTppovpf8,5xIOUIBQhGFX7HIj8lhdyU",Hace Calor - Remix,Hace Calor (Remix),"Kaleb Di Masi,Sfera Ebbasta,Rvfv,Omar Varela",2022-06-09,247384,63,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"cumbia 420,rkt,italian hip hop,italian pop,trap italiana,trap latino,drill espanol,flamenco urbano,urbano espanol,urbano latino,gaming dubstep",0.889,0.618,5,-5.124,0,0.0627,0.367,0.00438,0.105,0.444,130.021,4
123,1Lo7QSPWwsJAJTX7RhGRPZ,"1ackd5XprZEkH3McKbQD51,4Kq1ribkT0t1J0L6LEpy13,4zDfQXtYmlERb0c8RZnerJ",24/7,24/7,"Juan Magán,Damariscrs,Envi",2022-07-07,188666,27,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop",0.687,0.677,3,-6.37,0,0.0962,0.304,3.97e-06,0.118,0.613,180.105,4
124,3XjN0mvFkQp1FMVM9Ro5hm,4VMYDCV2IEDYJArk749S6m,RUMBATÓN,LEGENDADDY,Daddy Yankee,2022-03-25,248768,66,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4
125,6HXvazdtAr9hy0kThzxrE3,"5iDqEobZRSTiBSAk6jLp4A,3TKS1JzWOLAnicuOCOyVlW",Numero 1,Numero 1,"Oscu,Nobeat",2022-03-15,164000,57,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"trap argentino,reggaeton colombiano",0.842,0.729,8,-4.404,1,0.0753,0.0991,6.71e-06,0.0695,0.96,89.978,4
126,6QHUJExPv2qMLVvff5n2ny,"1ackd5XprZEkH3McKbQD51,3kgQWNZNpp8d8JQZhuKbPP",Mareo,Mareo,"Juan Magán,Topo La Maskara",2022-03-24,173084,28,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"electro latino,spanish pop,dominican pop",0.78,0.57,11,-9.54,0,0.0985,0.02,0.00265,0.116,0.35,124.996,4
127,1O2pcBJGej0pmH2Y9XZMs6,1Yj5Xey7kTwvZla8sqdsdE,Una Noche en Medellín,Una Noche en Medellín,Cris Mj,2022-01-21,153750,12,spotify:user:cristinatuduri55,2024-05-09T17:17:57Z,"mambo chileno,trap latino,urbano chileno,urbano latino",0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,4
